,10C1,10C10,10C2,10C3,10C4,10C5,10C6,10C7,10C8,10C9,10CPo,10CPr,10N1,10N10,10N2,10N3,10N4,10N5,10N7,10N8,10N9,10NPo,10NPr,6C1,6C2,6C3,6C4,6C5,6C8,6C9,6CPo,6CPr,6N1,6N10,6N2,6N3,6N4,6N5,6N6,6N7,6N8,6N9,6NPo,6NPr,8C1,8C10,8C2,8C3,8C4,8C5,8C7,8C8,8C9,8CPo,8CPr,8N1,8N10,8N2,8N3,8N4,8N5,8N6,8N7,8N8,8N9,8NPo,8NPr,9C1,9C10,9C2,9C3,9C4,9C5,9C6,9C7,9C8,9C9,9CPo,9CPr,9N1,9N10,9N2,9N3,9N4,9N5,9N6,9N7,9N8,9N9,9NPo,9NPr
8C7,0.290842264,0.30285967300000005,0.316827697,0.321808713,0.34141553,0.30732926400000005,0.288176983,0.32968202599999996,0.33563909000000003,0.30469749700000004,0.4801532070000001,0.47531316533966794,0.31317064,0.28066415899999997,0.283435554,0.328346778,0.33486461700000003,0.230150513,0.328924965,0.369473045,0.304922081,0.479264099,0.46159628100000005,0.38016140899999995,0.235543993,0.36666167299999997,0.26597051800000004,0.287155412,0.4885037929089727,0.352611361,0.47811838100000004,0.471807926,0.28779705,0.32433005565817197,0.372567145,0.288404164,0.289743865,0.35498674399999997,0.301286287,0.318108216,0.264731622,0.274252461,0.47904481000000004,0.48065089499999997,0.29897164899999995,0.333683831,0.27855099299999997,0.308330236,0.32536406800000006,0.329453494,0.0,0.299594952,0.279715544,0.479793803,0.47898074799999996,0.32362293799999997,0.28750244199999997,0.309700706,0.324571942,0.234011994,0.241462703,0.294193786,0.312074108,0.34048060199999997,0.316093541,0.47617832,0.46390156399999993,0.29157512399999996,0.291011627,0.24342565600000002,0.340679915,0.308955595,0.27506599,0.312823328,0.22942154199999998,0.321296588,0.33410213,0.479575848,0.46181654299999997,0.261411994,0.314028306,0.31144985,0.27495892,0.323278631,0.323481926,0.42870016599999994,0.24989265800000002,0.322931623,0.31310299399999997,0.47793848545664563,0.477500826
8C8,0.30737715600000004,0.224834739,0.352604307,0.358722941,0.20895870999999996,0.26951418600000004,0.299750343,0.207497272,0.33166836600000005,0.23320445899999998,0.508016923,0.5042925280722145,0.345924118,0.28128837900000003,0.350282184,0.25949053599999994,0.304590725,0.27401411099999995,0.141669559,0.34170373499999995,0.301708727,0.507172671,0.494021445,0.377151527,0.21058072700000002,0.238922193,0.310639278,0.257253224,0.4812770561789537,0.355356779,0.505997191,0.503237334,0.342153002,0.3639128983171466,0.207538217,0.28622738400000003,0.23900016899999998,0.255236534,0.29189447300000004,0.35740700000000003,0.303268716,0.295365423,0.507329562,0.5085318010000001,0.256117439,0.29860933700000003,0.281006047,0.348345236,0.30079132,0.211877204,0.299594952,0.0,0.256262646,0.507756423,0.5076372379999999,0.385297654,0.32106658600000004,0.176685118,0.190796656,0.27234689199999995,0.25124647099999997,0.177305068,0.26093058399999997,0.369669442,0.36527270900000003,0.5050545,0.495878668,0.320921498,0.263492061,0.311094552,0.311558319,0.32284308500000003,0.344659186,0.344251816,0.259265084,0.359554882,0.33337377200000007,0.507622394,0.49151523900000005,0.27621483199999997,0.36352158,0.21447524399999998,0.320390332,0.360393423,0.373567184,0.4700360779999999,0.33377991199999996,0.361885569,0.28501593599999997,0.5064023123483348,0.5073643120000001
8C9,0.164262504,0.16766331299999998,0.196230521,0.225265165,0.241808482,0.192039022,0.188778123,0.19256463000000001,0.22937348999999999,0.196964625,0.42047145900000005,0.4171195723366673,0.34143124199999997,0.239132951,0.205884454,0.260460596,0.249700549,0.241402611,0.296302709,0.267480587,0.239505271,0.41898866299999993,0.406376461,0.423975567,0.179425951,0.235020505,0.245633828,0.275737346,0.5244457214739422,0.387501205,0.4184820229999999,0.410897768,0.20064285599999998,0.26411570642329685,0.299667313,0.196176386,0.189458291,0.25859786,0.129939775,0.27272120599999994,0.159994258,0.152709937,0.419827398,0.420754127,0.224706613,0.31299368299999997,0.163280719,0.19854693,0.19542837000000002,0.211523744,0.279715544,0.256262646,0.0,0.42027855700000005,0.4188358820000001,0.22992641400000002,0.17307313400000002,0.22329803599999998,0.20724195199999998,0.20346960799999997,0.167868519,0.15724078600000002,0.157325674,0.235564608,0.244940515,0.41724417,0.40791517200000005,0.22253573,0.20945090500000002,0.24205025199999997,0.25085947900000005,0.212927707,0.24397337599999996,0.244183706,0.217840574,0.22584363600000004,0.180774442,0.419732212,0.400533017,0.200990286,0.257615348,0.214954988,0.206376902,0.25370436100000004,0.24881943399999998,0.356986716,0.232406454,0.22875294899999998,0.141873772,0.4182985752206221,0.412252634
8CPo,0.38254399699999997,0.437855994,0.41612330799999997,0.33081579599999994,0.4194088289999999,0.411748157,0.411817414,0.42142856100000003,0.448872531,0.42396305,0.0011197540000000097,0.00671488983516704,0.49607904300000005,0.418783154,0.341487305,0.489084097,0.37229086,0.496697696,0.555499968,0.498458924,0.47532776799999993,0.0037038520000000187,0.033244220000000005,0.5850917039999999,0.436798806,0.46645771599999997,0.45393560099999997,0.491639403,0.61888383319996,0.5668726660000001,0.0025813580000000075,0.023580702999999998,0.34032047499999996,0.4026086596699108,0.4995061839999999,0.438607539,0.43006932400000003,0.46402909700000006,0.381692206,0.40979720699999994,0.42069510100000007,0.38785828600000005,0.0023284390000000155,0.0014380059999999975,0.440726308,0.525828094,0.44108442000000003,0.325977153,0.394630761,0.4373242329999999,0.479793803,0.507756423,0.42027855700000005,0.0,0.003925583000000009,0.417239299,0.373597301,0.46836625100000007,0.455596119,0.473039669,0.435537016,0.447899967,0.425154861,0.371051441,0.37632894000000006,0.007244427000000004,0.027591068999999992,0.31564768300000007,0.46655726000000003,0.448996983,0.47368819599999995,0.366237812,0.3664038989999999,0.331457817,0.424668291,0.325105013,0.42269670499999995,0.001298383000000011,0.03693962400000001,0.38772911499999996,0.32285201899999993,0.42729047700000006,0.346140547,0.29649364199999995,0.276881485,0.32019746300000007,0.446699501,0.30203095199999996,0.389954103,0.004606938579457952,0.014107906999999996
8CPr,0.381279904,0.438106007,0.416225147,0.329842853,0.41931664,0.41139234599999996,0.41228748900000006,0.42127342599999995,0.447068508,0.423674313,0.004387349000000001,0.006375840169033817,0.494667966,0.418448233,0.341018312,0.487594376,0.372409945,0.49662986299999995,0.555763953,0.49713309100000014,0.473683209,0.0032701789999999837,0.031366613000000015,0.584484145,0.436663207,0.46502451300000003,0.45381323600000006,0.49148759999999997,0.6165270358182455,0.564824215,0.004168185000000001,0.021462346000000007,0.340186992,0.40049895866991075,0.49921092300000003,0.43823570399999995,0.42831526899999994,0.463832648,0.38036361500000004,0.409076132,0.4205621,0.387134447,0.0032621839999999944,0.004556094999999991,0.439219583,0.524100075,0.4388176650000001,0.32574148999999997,0.393818702,0.43585062799999996,0.47898074799999996,0.5076372379999999,0.4188358820000001,0.003925583000000009,0.0,0.415503076,0.37311213,0.468497108,0.45578052999999996,0.47150443000000003,0.43561983299999996,0.447905074,0.42335314599999996,0.370886364,0.3764997350000001,0.006208003999999994,0.025069012,0.31477757800000006,0.465255599,0.44863776,0.47172622099999995,0.366388143,0.36511982400000004,0.33138788599999996,0.42298445799999995,0.324744652,0.4217297900000001,0.0035942319999999984,0.035124171,0.38748804600000003,0.322466912,0.426061534,0.346327874,0.296509579,0.275530758,0.32024162,0.445160282,0.301741201,0.39008060399999994,0.0032546836762676334,0.011855178000000001
8N1,0.28155507599999996,0.28699120699999997,0.318963267,0.260931013,0.353641848,0.320218358,0.29475267899999996,0.332879294,0.33788215600000004,0.31597509700000004,0.417514285,0.4125905541982397,0.34433035600000006,0.34783473499999995,0.24508472399999998,0.36737410400000003,0.346836629,0.32873989299999995,0.43383677699999995,0.275184569,0.273375315,0.4158629489999999,0.401406989,0.461784369,0.26411543699999995,0.368247185,0.32941360199999997,0.35171038,0.5155815671462438,0.383984369,0.415705399,0.40737626800000004,0.23493345599999998,0.2966875983006923,0.405661967,0.315833152,0.303733203,0.363723912,0.258406833,0.282967358,0.270014612,0.24631688100000002,0.41650479199999996,0.417772457,0.31816311900000005,0.30707244899999997,0.259857831,0.22866261,0.30069223,0.31834942,0.32362293799999997,0.385297654,0.22992641400000002,0.417239299,0.415503076,0.0,0.260130866,0.354302156,0.337066862,0.295187714,0.283755889,0.284708604,0.29112693,0.307593078,0.31146354099999995,0.413935454,0.404230934,0.257431538,0.291599929,0.35723837999999997,0.266857271,0.28042390500000003,0.2779953,0.29356886400000004,0.274950766,0.260652682,0.264394668,0.41673464400000004,0.398688787,0.24960103800000003,0.280690732,0.313157604,0.255847616,0.283558867,0.260423452,0.3658839039999999,0.312823546,0.24917725100000002,0.26722061799999997,0.4151944750918092,0.40884246799999996
8N10,0.16295444399999998,0.204619303,0.149330819,0.164823227,0.234543118,0.19816555799999996,0.143087463,0.21087669,0.23852762800000002,0.189792823,0.374159639,0.370251174679936,0.379723606,0.168585427,0.164550788,0.284819786,0.23655134700000002,0.244696211,0.338219491,0.28159276899999997,0.283505891,0.373884653,0.363394027,0.45492194099999994,0.21900843900000003,0.242094343,0.231594186,0.32501179999999996,0.5573015933108934,0.406553885,0.372633779,0.372841868,0.163076706,0.2904146648882312,0.27359481500000005,0.205744272,0.209644961,0.24960067400000002,0.145452715,0.300295694,0.17159653599999997,0.15738065299999998,0.37339019399999995,0.37474163899999996,0.279290817,0.324179119,0.164570009,0.19374531800000003,0.223493012,0.232978986,0.28750244199999997,0.32106658600000004,0.17307313400000002,0.373597301,0.37311213,0.260130866,0.0,0.24298188200000004,0.220398246,0.25190676,0.16626110700000002,0.20367753600000002,0.197430714,0.19815709,0.21595204099999998,0.37135825400000005,0.36501500400000003,0.18410391999999998,0.260638243,0.219342658,0.293051583,0.233616275,0.17981146799999997,0.214089594,0.259754594,0.179872482,0.167723934,0.373616956,0.353887679,0.234687366,0.211335408,0.237536062,0.21031718,0.222456343,0.22213796600000002,0.33991458799999996,0.21305576399999998,0.23035627299999997,0.129864,0.3726983737078708,0.374243958
8N2,0.256016136,0.17278167300000002,0.259487889,0.30268258299999995,0.22292987199999997,0.22374390400000002,0.203052995,0.15271742,0.27437155199999996,0.185554799,0.46861092500000007,0.46564560354770956,0.39974159400000003,0.22966513300000002,0.263117642,0.223107808,0.257330733,0.257261007,0.203061539,0.30374123099999994,0.290488377,0.46870165500000005,0.459239365,0.420887527,0.194452497,0.18083085699999998,0.25435077,0.30159615,0.5335777134271281,0.382899203,0.466831267,0.46666601799999996,0.291948344,0.34564699691592254,0.172371793,0.235000646,0.21932931099999997,0.218008808,0.22007913299999998,0.340337076,0.23571947200000004,0.25349683700000003,0.46818225999999996,0.469190081,0.258910771,0.298446309,0.20989276499999998,0.302244222,0.27141448999999995,0.192308634,0.309700706,0.176685118,0.22329803599999998,0.46836625100000007,0.468497108,0.354302156,0.24298188200000004,0.0,0.16603725200000002,0.24652212,0.199391519,0.15771491999999998,0.205481658,0.31140471999999997,0.32106639700000006,0.466428276,0.460373134,0.27654473,0.271875821,0.26483956799999997,0.308020053,0.270136133,0.287371744,0.310822858,0.276111802,0.313601334,0.262323364,0.4681630299999999,0.453966565,0.27004248799999997,0.290042556,0.16191503399999999,0.274017638,0.31831396300000003,0.31304380200000004,0.425121442,0.261125398,0.316840271,0.22574681,0.4677665602527253,0.46907065200000003
8N3,0.22505389599999998,0.149721157,0.24407846900000002,0.274618043,0.16622547599999998,0.179695302,0.198660321,0.15173230599999998,0.262389502,0.159401355,0.4558583470000001,0.4528756958709742,0.39161765000000004,0.199592487,0.24846758199999996,0.22277305799999997,0.23901572899999995,0.275194933,0.233430303,0.278868227,0.274522441,0.455767791,0.444397661,0.461876883,0.21422720699999998,0.15866057499999997,0.23565064,0.27106431799999997,0.5705526477124137,0.409460233,0.45387924300000004,0.45210493399999996,0.259411628,0.3388449212333701,0.180402093,0.20704176600000002,0.16664888699999997,0.148310154,0.18890728899999998,0.310613374,0.229548468,0.22483323300000002,0.45539317,0.45637178899999997,0.25777944500000005,0.32408250299999997,0.18165258099999998,0.263109198,0.24738998800000003,0.14279964,0.324571942,0.190796656,0.20724195199999998,0.455596119,0.45578052999999996,0.337066862,0.220398246,0.16603725200000002,0.0,0.258827204,0.166531943,0.13554998199999999,0.161706312,0.282881866,0.288377481,0.453293792,0.445908196,0.23955302,0.272657483,0.26265880799999997,0.285176833,0.275349859,0.27707905,0.27983689,0.26843184200000003,0.269588694,0.23118115600000003,0.4554022539999999,0.44017634699999997,0.275179758,0.27675218,0.16435381799999998,0.24384270400000002,0.289459375,0.29607881199999997,0.409796928,0.265730796,0.27144244500000003,0.18081898199999996,0.4546831010916092,0.455406646
8N4,0.24625121,0.21930768499999997,0.273489069,0.285888907,0.296515364,0.25342055799999996,0.24058802699999998,0.247728584,0.301907196,0.249842609,0.473282425,0.4695872236213243,0.302677342,0.27545345899999996,0.25005342999999997,0.30142072999999997,0.29549873099999996,0.170433263,0.26682300299999995,0.334755499,0.285316941,0.47169850300000005,0.455688475,0.357589749,0.173914183,0.30733586700000004,0.26569440200000005,0.21827192999999998,0.47637087735750727,0.32470798100000003,0.47129315499999996,0.465849934,0.25898851199999995,0.2789456688380656,0.332755491,0.22476293199999997,0.233049785,0.302270532,0.22691206299999997,0.300717628,0.22976978399999998,0.224515731,0.472462378,0.47356098700000004,0.274431623,0.33628018499999995,0.23688961899999997,0.27508201600000004,0.258756102,0.282584544,0.234011994,0.27234689199999995,0.20346960799999997,0.473039669,0.47150443000000003,0.295187714,0.25190676,0.24652212,0.258827204,0.0,0.20176463299999997,0.22769551799999999,0.238160538,0.284987644,0.28038736899999994,0.469854786,0.45794099799999993,0.272666274,0.232938183,0.254152598,0.288461681,0.264968331,0.27954011199999995,0.299510634,0.20942289599999997,0.29053722400000004,0.266359562,0.472560752,0.45332310899999995,0.19464129800000002,0.294844992,0.2399852,0.22352751199999998,0.306557485,0.304562098,0.41459031999999996,0.256903308,0.282564009,0.23047541,0.4708697198446845,0.467084014
8N5,0.218874861,0.135733194,0.17492689,0.230481312,0.217722287,0.19407666499999998,0.14384232599999996,0.18110859099999999,0.243886977,0.18650587,0.435801754,0.4328152914130826,0.375924507,0.149155006,0.19501687700000003,0.22345022099999998,0.23531285,0.20747381800000003,0.281749078,0.26172543200000004,0.28187824,0.435706092,0.42546661399999997,0.44236157,0.18873079,0.24048609199999998,0.203314417,0.271895403,0.5528657840062019,0.405522516,0.433736904,0.43290792100000003,0.21684600100000004,0.3069577132800241,0.235930496,0.189739837,0.173613752,0.226970503,0.191597776,0.296754729,0.170873455,0.20348172599999997,0.435418329,0.43631196599999994,0.27057458,0.283770252,0.141720634,0.22873623100000004,0.19984300300000005,0.20595861099999999,0.241462703,0.25124647099999997,0.167868519,0.435537016,0.43561983299999996,0.283755889,0.16626110700000002,0.199391519,0.166531943,0.20176463299999997,0.0,0.139467845,0.171829597,0.24429246500000001,0.23945198799999998,0.433472323,0.426479899,0.23556311300000002,0.24597188799999997,0.23340980499999997,0.258455534,0.249587518,0.224458147,0.272577047,0.246448083,0.22918756500000004,0.20566274299999998,0.435407977,0.420276304,0.225244461,0.26127388500000004,0.20767116299999996,0.19681116899999998,0.278442804,0.27372383100000003,0.391125767,0.22216259100000002,0.236635306,0.16003798699999996,0.43480131707030706,0.435801659
8N6,0.22202921000000003,0.12915199700000002,0.23967565100000002,0.24989458099999998,0.189734146,0.19387261,0.183549183,0.13338458399999997,0.256611838,0.137896377,0.448139453,0.44469559603060616,0.358326308,0.20159415500000002,0.234024948,0.20898751399999999,0.23905136700000001,0.230808913,0.236213225,0.258775717,0.23554131099999998,0.44762359099999993,0.43241570300000004,0.428562689,0.160916299,0.199528155,0.24720288599999998,0.270203698,0.5246249109937982,0.391747757,0.446190987,0.4433745440000001,0.227980204,0.3131958516603792,0.212311687,0.19650553199999998,0.168290793,0.192300522,0.186351455,0.2886219,0.191614038,0.198335177,0.447553384,0.44867112099999995,0.230438343,0.30758616299999997,0.17305588900000002,0.23888727199999998,0.22121579200000002,0.172385636,0.294193786,0.177305068,0.15724078600000002,0.447899967,0.447905074,0.284708604,0.20367753600000002,0.15771491999999998,0.13554998199999999,0.22769551799999999,0.139467845,0.0,0.16068153999999998,0.26892026,0.28385083099999997,0.44532481999999995,0.43495751599999993,0.24518171399999997,0.24547126700000002,0.259146798,0.270384173,0.245945033,0.263300674,0.276828038,0.237947468,0.24718389400000002,0.23513349,0.4477884240000001,0.43108227899999996,0.241490156,0.286148036,0.15514959,0.24264978400000004,0.288233997,0.296102922,0.40073992199999997,0.25968251800000003,0.256913107,0.17672853400000002,0.4466998664423442,0.44787369
8N7,0.186737606,0.15747349900000002,0.203046067,0.21840179299999998,0.214466168,0.14475074799999998,0.18366386499999998,0.147642224,0.23442234400000003,0.16149279500000002,0.425390711,0.4213943785623125,0.3890425740000001,0.20591224500000002,0.202670954,0.238722726,0.23143225700000003,0.27195499500000003,0.305475037,0.274323491,0.27203230500000003,0.42361820299999997,0.407401129,0.465133641,0.223315299,0.19399608299999999,0.256216866,0.30951463999999995,0.5604280518560568,0.41646737899999997,0.4232980209999999,0.41537372400000006,0.226703644,0.3153928914095515,0.247663001,0.18473837399999998,0.145051541,0.18784036599999998,0.144420053,0.29487925,0.20630475599999998,0.18592183699999998,0.42446565599999997,0.425688221,0.27861260099999996,0.33481345900000004,0.162435405,0.22046817200000002,0.200176478,0.166918674,0.312074108,0.26093058399999997,0.157325674,0.425154861,0.42335314599999996,0.29112693,0.197430714,0.205481658,0.161706312,0.238160538,0.171829597,0.16068153999999998,0.0,0.21848183799999998,0.238956567,0.42108633,0.409432388,0.20804217800000002,0.24975408300000002,0.283263182,0.272641749,0.227724757,0.230788068,0.260988518,0.25368512600000004,0.21714843,0.16549091999999999,0.424663312,0.40531912299999995,0.247468458,0.24284525599999998,0.206370096,0.227700338,0.246272755,0.25247398400000004,0.36076619000000004,0.268157514,0.24394345500000003,0.168728668,0.42252511046234625,0.416700178
8N8,0.200262926,0.253590889,0.234391511,0.17156597499999998,0.29781756800000003,0.23404637,0.250283613,0.237680566,0.312689726,0.25537368899999996,0.371232001,0.3680457713756752,0.42245262000000006,0.25809747899999996,0.163254076,0.340519782,0.271054787,0.30247326700000005,0.419352917,0.343230943,0.34358560499999996,0.37117341300000006,0.36377453499999995,0.49392775899999997,0.284419319,0.32862574099999997,0.29411593199999997,0.370465288,0.6039701276129839,0.47143553699999996,0.36974040499999994,0.36936134800000003,0.157611046,0.34562004086615833,0.357124477,0.25276177999999994,0.257646999,0.30814037,0.20473870100000002,0.324822206,0.260478514,0.21244563900000002,0.370687058,0.37182129099999994,0.32419723899999997,0.400528989,0.260027761,0.19533998000000002,0.168717808,0.285505338,0.34048060199999997,0.369669442,0.235564608,0.371051441,0.370886364,0.307593078,0.19815709,0.31140471999999997,0.282881866,0.284987644,0.24429246500000001,0.26892026,0.21848183799999998,0.0,0.08609149099999999,0.36909221200000003,0.36390821400000006,0.17309063000000002,0.31524077500000003,0.304531256,0.345732787,0.22506843500000004,0.23884317600000002,0.215829692,0.296079076,0.163166052,0.20151551199999998,0.370945784,0.357763031,0.23897390999999996,0.21821044400000003,0.290263208,0.195553726,0.219737211,0.21541319800000003,0.329951592,0.29298933800000004,0.202855115,0.21735000200000004,0.3704393678246825,0.371590434
8N9,0.20797504500000003,0.268258108,0.251734542,0.20345189999999996,0.279806189,0.240036517,0.268795786,0.263410347,0.315916469,0.28629326,0.376714624,0.37353443593638724,0.409498897,0.25616041,0.185311375,0.336928015,0.270529896,0.306348714,0.39853770600000005,0.33832231799999996,0.333672436,0.37658315800000003,0.365233256,0.476841116,0.293858206,0.34379120399999996,0.30119452700000005,0.36008215099999996,0.5923483873954187,0.44681823400000004,0.374554492,0.372381729,0.166180913,0.3281430983700211,0.356414348,0.24377154900000003,0.257935734,0.33347641899999997,0.23472539,0.320557989,0.262382633,0.224755134,0.37620539100000006,0.377302444,0.311468554,0.382344712,0.263407516,0.21144075899999998,0.15239417900000002,0.304433039,0.316093541,0.36527270900000003,0.244940515,0.37632894000000006,0.3764997350000001,0.31146354099999995,0.21595204099999998,0.32106639700000006,0.288377481,0.28038736899999994,0.23945198799999998,0.28385083099999997,0.238956567,0.08609149099999999,0.0,0.374069341,0.3664424129999999,0.197661821,0.315711368,0.287053917,0.335997458,0.23650831400000005,0.244241367,0.209458375,0.292470357,0.196467079,0.21843233500000003,0.37607378500000005,0.36133148800000003,0.23547276099999997,0.22983478499999999,0.30242751700000003,0.179490189,0.227067922,0.231713697,0.341850461,0.284225797,0.22181551800000002,0.22882192299999998,0.37545577914851486,0.37612832700000004
8NPo,0.379770786,0.436032057,0.4140839489999999,0.330424783,0.41686468200000004,0.408703128,0.410013209,0.419587866,0.445492024,0.421049621,0.007711048999999995,0.005916719862972602,0.49196266599999994,0.41636230100000005,0.338734336,0.486626506,0.370542845,0.49384963299999995,0.5532269089999999,0.495546037,0.4715527030000001,0.0067612369999999825,0.028669051000000008,0.581248847,0.43405377300000003,0.4632601970000001,0.451205114,0.48889023600000003,0.613297949079624,0.561649609,0.006281282999999997,0.020404100000000005,0.337676782,0.39794661951851107,0.496880597,0.435112094,0.42623954900000005,0.461246786,0.378475689,0.406652934,0.41836946399999997,0.384066739,0.006563339999999989,0.007836342999999985,0.4368458150000001,0.522113043,0.43746389300000005,0.32325662400000005,0.39179778000000004,0.43432875800000004,0.47617832,0.5050545,0.41724417,0.007244427000000004,0.006208003999999994,0.413935454,0.37135825400000005,0.466428276,0.453293792,0.469854786,0.433472323,0.44532481999999995,0.42108633,0.36909221200000003,0.374069341,0.0,0.022333904000000005,0.312307758,0.46370773899999995,0.446308766,0.4686211110000001,0.363886125,0.36376556,0.328691752,0.420548098,0.322397716,0.42037991,0.0066597439999999935,0.032619409,0.3847624179999999,0.320335564,0.42452221199999995,0.34427201799999996,0.29396110100000006,0.275247132,0.31893061,0.443630972,0.299621093,0.38811966800000003,0.004980154275327531,0.010549348000000005
8NPr,0.37147788400000004,0.429510021,0.41030580299999997,0.32825456099999994,0.40826337,0.400990568,0.408592883,0.41830416800000003,0.43768203400000005,0.409789803,0.028116247000000007,0.025186283347269446,0.47928538200000004,0.409325633,0.33399900200000004,0.477260328,0.3638336790000001,0.48317591699999995,0.544871407,0.486378391,0.4581263630000001,0.026367040999999983,0.014136001000000006,0.5680577929999999,0.425187149,0.45591655899999994,0.4429376180000001,0.48029268599999997,0.5957700711798539,0.545982307,0.026412989000000005,0.02240246599999999,0.330440394,0.38358372587568984,0.48683592300000006,0.422009114,0.414770553,0.450427178,0.366443321,0.39395691799999993,0.410368798,0.3722276010000001,0.026417213999999998,0.028304936999999995,0.4262729390000001,0.5105783429999999,0.426200849,0.314624448,0.383332412,0.43055393399999997,0.46390156399999993,0.495878668,0.40791517200000005,0.027591068999999992,0.025069012,0.404230934,0.36501500400000003,0.460373134,0.445908196,0.45794099799999993,0.426479899,0.43495751599999993,0.409432388,0.36390821400000006,0.3664424129999999,0.022333904000000005,0.0,0.30828383400000003,0.453446543,0.43798968599999993,0.45737188900000003,0.356630383,0.35354313000000004,0.31953376800000005,0.406695558,0.3162625680000001,0.417363244,0.026949252,0.02634592100000001,0.37566941200000004,0.31825688399999996,0.413397208,0.33761771199999996,0.287938159,0.273501092,0.31833543400000003,0.43307790599999996,0.292241489,0.38131982600000003,0.024344638749974994,0.023374541999999998
9C1,0.18350233000000002,0.23946555700000002,0.246174813,0.150106189,0.263343916,0.199751082,0.21525093699999998,0.226560362,0.26751365800000004,0.209814215,0.31611477499999996,0.3119977765331066,0.342303656,0.242773283,0.144953792,0.284176938,0.221434635,0.298097965,0.383789097,0.31812330099999997,0.276162475,0.31533140899999995,0.30657159500000003,0.440391241,0.241591467,0.253148151,0.250026246,0.29946111,0.5261743383550065,0.400314271,0.31441429500000007,0.31133010600000005,0.16263543200000002,0.2638692524682452,0.319840463,0.22027338800000001,0.216895123,0.253749156,0.17418010299999998,0.241896276,0.23400508,0.181484269,0.31522839199999997,0.316755411,0.261736529,0.36602514899999994,0.232041159,0.15182647,0.219834356,0.24278441800000003,0.29157512399999996,0.320921498,0.22253573,0.31564768300000007,0.31477757800000006,0.257431538,0.18410391999999998,0.27654473,0.23955302,0.272666274,0.23556311300000002,0.24518171399999997,0.20804217800000002,0.17309063000000002,0.197661821,0.312307758,0.30828383400000003,0.0,0.253277089,0.266631426,0.25079635899999997,0.125537187,0.13997531600000002,0.121129146,0.211509212,0.11685867400000001,0.20488823599999997,0.315320194,0.299184977,0.15736489399999998,0.101327702,0.226068084,0.109393574,0.14473196300000002,0.10804137200000001,0.26049168,0.257529622,0.124675005,0.16967581,0.3141523955874588,0.31444920800000004
9C10,0.264132837,0.254229776,0.299827408,0.290273212,0.28086187500000004,0.26094190100000003,0.276761048,0.28104619499999994,0.260511661,0.2616197,0.46680510999999997,0.46356044590838164,0.294140351,0.286171626,0.308660481,0.304716923,0.276374434,0.260736214,0.304757988,0.294222494,0.26399777599999996,0.465215818,0.4508126,0.41964485199999996,0.220954702,0.297302304,0.291087235,0.259326163,0.49685563732459737,0.352128456,0.464819768,0.45606761500000004,0.283058405,0.2940898862590549,0.34378741599999996,0.253397143,0.22905444600000002,0.29176323299999996,0.25116909400000004,0.304686051,0.291920631,0.23829672000000002,0.466191415,0.467124258,0.229890186,0.295177052,0.22403189,0.296861725,0.258055015,0.268608711,0.291011627,0.263492061,0.20945090500000002,0.46655726000000003,0.465255599,0.291599929,0.260638243,0.271875821,0.272657483,0.232938183,0.24597188799999997,0.24547126700000002,0.24975408300000002,0.31524077500000003,0.315711368,0.46370773899999995,0.453446543,0.253277089,0.0,0.279423127,0.234904096,0.268332204,0.27700363100000003,0.271349205,0.20929439300000002,0.27391560299999995,0.255249895,0.466021013,0.44669143999999994,0.19486401299999997,0.295597377,0.267137197,0.268365229,0.29993923,0.309295887,0.42594366100000003,0.271536983,0.300317502,0.235601475,0.46472923064066407,0.458215597
9C2,0.22320279400000004,0.250051465,0.268671131,0.295146189,0.26213186200000005,0.25298203,0.250149375,0.273524708,0.259200174,0.250546881,0.44947942500000004,0.4460284977077415,0.376705082,0.24907823499999998,0.278324954,0.293003622,0.268859305,0.284385251,0.32729383300000003,0.326212259,0.283872123,0.449315935,0.43647842899999995,0.435727237,0.245027861,0.285203075,0.26825924999999995,0.318495632,0.5517901443852156,0.40407635099999994,0.447543677,0.44416436200000003,0.254350272,0.311384567908799,0.324739593,0.254960918,0.23847822300000002,0.284817378,0.241843799,0.307085582,0.228043824,0.24824783699999997,0.4487487379999999,0.450068835,0.253715459,0.334490191,0.251725615,0.289319342,0.274993512,0.29733867999999997,0.24342565600000002,0.311094552,0.24205025199999997,0.448996983,0.44863776,0.35723837999999997,0.219342658,0.26483956799999997,0.26265880799999997,0.254152598,0.23340980499999997,0.259146798,0.283263182,0.304531256,0.287053917,0.446308766,0.43798968599999993,0.266631426,0.279423127,0.0,0.307180235,0.290779553,0.265374804,0.251971242,0.26058276,0.27832427,0.27979282000000005,0.44871850599999996,0.429424351,0.27613798999999994,0.272258006,0.243482096,0.242399808,0.29132521899999997,0.305768802,0.4034073,0.218350848,0.291703799,0.22610038,0.4481208692768276,0.448451316
